Profile,Skill_1,Skill_2,Skill_3,Skill_4,Skill_5,Skill_6,Skill_7,Skill_8,Skill_9,Skill_10,Skill_11,Skill_12,Skill_13,Skill_14,Skill_15,Skill_16,Skill_17,Skill_18,Skill_19,Skill_20,Skill_21,Skill_22,Skill_23,Skill_24,Skill_25,Skill_26,Skill_27,Skill_28,Skill_29,Skill_30,Skill_31,Skill_32,Skill_33,Skill_34,Skill_35,Skill_36,Skill_37,Skill_38,Skill_39,Skill_40,Skill_41,Skill_42,Skill_43,Skill_44,Skill_45,Skill_46,Skill_47,Skill_48,Skill_49,Skill_50
Profile_810,3.1,4.6,3.0,3.1,1.0,2.8,2.2,3.3,2.8,3.5,4.6,1.7,3.4,3.2,4.5,3.2,3.1,3.4,3.4,4.0,1.7,2.1,4.2,0.5,2.4,2.6,2.3,4.1,3.0,2.1,1.9,2.8,3.7,2.6,2.4,1.8,2.9,2.8,1.8,3.5,4.2,2.5,2.8,1.4,3.2,3.0,2.2,1.8,4.3,2.9
Profile_811,1.6,3.4,2.7,2.6,3.5,0.0,0.7,3.9,2.4,2.1,1.2,2.7,2.8,3.9,2.9,2.2,2.9,3.6,3.4,3.1,2.8,1.9,1.5,1.3,2.9,3.0,3.6,3.1,3.6,2.4,3.3,1.5,2.4,0.7,2.5,3.7,2.6,3.2,2.8,1.9,2.3,3.7,3.2,1.9,1.1,2.7,1.9,2.3,1.0,3.5
Profile_812,2.4,2.6,1.7,2.2,2.6,1.9,2.3,3.9,0.7,2.7,1.7,3.8,2.3,1.5,2.3,2.8,5.0,0.4,1.3,3.8,1.0,2.5,2.0,1.9,2.3,2.2,3.6,3.8,2.9,2.3,2.8,3.3,3.5,2.9,4.0,1.9,3.6,3.2,1.9,2.7,2.8,2.4,2.3,1.0,1.8,2.3,1.9,1.6,3.6,2.4
Profile_813,4.7,2.7,3.5,2.3,1.8,2.8,3.8,2.4,2.9,2.8,2.4,2.5,1.5,2.5,3.2,2.8,2.7,3.2,2.7,2.5,3.2,2.6,2.3,3.0,2.5,2.2,2.7,2.7,1.4,2.8,4.3,1.5,2.0,5.0,1.7,3.8,2.3,2.6,2.4,2.9,0.9,2.7,2.1,0.6,3.6,0.4,4.6,3.1,1.1,3.8
Profile_814,1.7,1.8,0.7,1.6,1.8,3.3,3.7,1.3,2.8,0.7,2.8,4.7,0.7,1.5,3.2,3.3,1.6,4.0,1.7,4.2,3.0,3.8,2.9,3.2,3.2,3.6,2.5,1.6,2.4,1.8,1.9,4.2,3.1,3.1,3.6,3.1,4.4,0.4,1.5,1.8,1.1,2.6,2.7,4.5,3.4,2.0,3.0,0.7,2.6,2.6
Profile_815,1.6,2.3,1.8,1.6,3.2,3.5,3.0,2.1,1.8,2.1,2.3,1.6,3.6,2.3,3.3,1.1,1.8,3.4,3.4,1.3,2.8,2.8,1.8,2.9,0.9,1.6,3.1,2.5,2.6,2.3,3.0,3.1,3.3,2.6,2.1,1.9,1.4,2.1,1.9,4.1,1.5,3.5,2.2,2.3,2.9,1.1,1.7,1.3,2.1,1.6
Profile_816,3.8,1.9,0.1,2.2,3.3,4.1,2.3,2.0,2.5,2.9,1.4,2.3,2.5,2.5,2.4,1.6,2.8,2.5,2.5,1.4,3.1,1.6,4.1,1.3,3.3,0.6,0.2,1.9,0.2,3.2,2.5,3.9,2.3,2.7,2.2,1.6,2.1,1.3,2.9,2.2,2.4,5.0,2.1,2.8,2.4,3.7,2.7,2.2,4.8,1.6
Profile_817,2.3,3.4,1.7,3.3,2.0,3.5,3.5,2.4,1.5,2.1,2.5,3.4,2.8,3.0,2.8,3.3,2.3,2.7,2.5,2.1,3.5,3.5,3.7,1.7,2.9,3.6,4.0,1.0,2.5,2.3,4.1,0.3,1.5,3.9,2.0,1.2,4.0,1.1,3.5,0.9,1.1,2.7,1.7,2.8,4.3,2.3,4.1,2.8,3.5,0.1
Profile_818,3.1,3.0,2.1,4.4,2.0,0.9,3.3,1.1,2.6,3.8,3.0,2.3,2.1,3.8,1.3,3.3,4.7,3.0,2.3,2.3,2.0,1.8,2.6,3.2,4.1,0.5,0.1,4.1,2.6,2.6,3.0,2.3,4.5,3.0,2.1,2.1,2.4,1.7,4.2,2.6,1.3,2.9,3.9,3.6,1.7,1.4,3.9,0.9,2.9,1.9
Profile_819,3.8,1.4,1.7,3.1,3.3,3.9,3.0,2.8,3.5,1.1,1.6,1.2,0.0,3.3,3.9,3.1,2.9,2.6,2.6,4.2,4.0,1.9,3.6,3.7,3.2,2.9,2.9,1.0,0.9,3.3,1.4,1.1,0.4,2.0,2.9,3.0,3.4,2.1,2.6,3.3,3.0,1.9,2.8,0.5,2.5,1.9,4.0,1.5,2.6,2.1
Profile_820,1.9,2.9,2.1,4.4,0.5,3.1,2.4,2.4,2.8,3.5,2.8,3.5,2.5,1.5,2.4,3.7,2.1,1.4,3.1,2.8,1.7,2.3,2.3,2.5,3.1,2.1,3.2,2.0,4.2,4.2,1.6,1.3,3.5,2.8,3.1,1.8,2.4,2.2,2.8,1.3,2.4,1.2,2.0,2.4,3.0,3.1,3.3,1.0,3.8,1.9
Profile_821,1.9,2.8,2.2,2.9,3.0,1.7,2.3,2.3,3.5,2.0,2.0,1.5,1.6,1.1,1.8,4.1,3.2,3.8,1.5,0.6,2.8,4.4,2.0,2.6,0.9,2.5,2.4,0.4,1.5,1.4,0.9,1.8,3.0,1.9,3.6,2.1,2.8,3.0,4.0,1.8,2.9,1.6,4.2,1.5,2.9,4.1,1.3,3.1,1.5,4.8
Profile_822,0.6,1.0,1.4,1.4,3.0,4.3,3.7,2.7,2.5,1.9,2.9,2.3,2.7,1.8,1.3,2.5,2.5,1.9,1.7,3.1,3.0,4.4,3.9,1.3,2.3,1.1,0.7,4.7,4.0,1.9,3.7,3.9,0.6,3.4,2.0,2.9,5.0,4.1,2.4,3.9,0.6,3.0,3.0,3.2,2.0,2.9,3.4,0.2,2.2,1.6
Profile_823,3.2,3.9,1.9,1.4,2.6,1.3,2.3,2.2,3.1,2.8,2.7,4.1,2.8,2.1,2.2,1.7,1.5,1.1,3.6,1.8,2.8,2.2,2.5,3.7,2.7,1.6,1.9,3.4,3.0,3.4,2.3,1.1,3.0,2.8,2.8,1.1,1.9,1.6,2.9,2.9,2.5,3.5,4.0,2.9,3.2,2.0,1.8,3.5,1.6,3.2
Profile_824,4.2,3.2,2.4,1.2,2.7,3.5,2.3,3.5,2.9,2.8,2.2,1.0,2.1,2.1,3.1,2.5,3.6,2.8,2.0,1.7,1.9,2.7,2.1,1.4,3.5,2.7,2.8,1.7,1.5,2.3,0.5,3.3,1.8,2.2,2.9,2.3,1.3,4.0,1.0,0.3,3.4,1.0,3.8,2.9,2.8,1.9,1.7,2.1,1.6,3.7
Profile_825,1.8,3.0,3.5,1.6,2.9,1.6,2.3,2.0,1.8,2.7,1.3,3.4,1.4,1.2,2.2,2.1,2.9,2.6,0.9,3.5,2.2,2.7,4.7,3.8,2.7,1.1,1.1,3.7,2.1,2.3,1.4,2.9,3.6,4.0,2.1,3.1,2.4,3.4,2.5,1.7,3.8,2.6,2.1,2.7,1.8,2.9,2.3,1.7,4.9,1.5
Profile_826,2.9,2.6,1.5,2.2,1.2,4.6,2.2,2.3,4.4,1.7,3.8,3.1,0.5,2.1,2.9,2.5,2.5,1.9,1.8,2.2,4.5,1.6,2.0,2.5,1.0,2.9,1.2,1.4,1.4,0.9,3.8,3.0,3.4,3.3,2.3,2.5,3.5,4.1,1.2,5.0,1.2,2.0,2.6,2.7,4.5,3.5,2.9,3.5,2.8,1.8
Profile_827,3.0,2.6,1.7,3.8,2.4,1.4,1.5,3.0,3.5,3.0,3.0,1.7,2.6,2.2,2.3,2.4,1.8,3.3,1.5,1.2,1.7,3.4,2.8,0.7,3.1,2.5,2.1,2.3,1.2,2.7,1.2,2.1,2.2,3.3,2.5,3.2,1.3,2.4,3.0,3.7,1.4,1.7,3.0,4.1,2.8,1.4,1.4,2.6,2.9,2.3
Profile_828,1.4,3.6,2.2,3.0,0.7,3.7,1.8,3.8,3.1,1.1,2.7,4.2,1.9,4.2,2.9,3.8,2.7,2.4,4.3,3.2,2.3,2.9,1.9,2.6,3.7,2.3,1.6,1.5,2.6,1.7,1.1,1.3,3.7,2.4,2.6,1.5,1.9,1.9,2.2,0.8,3.6,2.5,2.7,3.4,3.3,1.9,3.1,3.1,2.8,3.6
Profile_829,3.3,3.2,3.9,2.5,2.6,3.3,2.3,3.0,1.9,0.2,3.1,1.0,1.8,3.3,3.3,3.7,0.5,2.8,2.2,3.5,4.0,1.2,2.5,3.3,2.2,4.2,2.1,2.2,1.4,2.7,0.0,2.3,3.8,1.1,0.9,3.6,3.8,1.1,4.2,2.9,3.5,1.7,4.0,2.2,2.2,3.0,2.1,1.0,2.6,2.2
Profile_830,1.7,3.7,4.9,1.6,2.7,2.1,4.8,3.0,3.4,3.7,2.6,2.3,4.0,3.3,1.7,1.8,2.1,3.7,4.0,4.7,1.8,2.6,2.1,2.3,3.4,2.5,3.8,2.0,3.2,2.1,0.7,1.5,2.6,4.4,2.0,2.3,3.0,1.9,2.0,2.6,2.1,0.7,1.8,3.1,3.1,3.8,3.8,1.6,1.8,1.8
Profile_831,2.3,1.9,2.3,1.6,3.3,1.6,1.5,3.0,3.2,2.3,3.4,3.3,4.4,3.2,4.2,2.6,3.9,3.9,2.4,1.8,2.0,2.9,1.4,2.0,3.7,3.2,0.1,1.2,4.7,3.7,1.9,1.0,1.3,3.0,4.5,4.4,0.9,2.2,1.6,2.6,1.2,2.0,1.6,3.0,2.0,2.1,3.0,4.1,4.6,3.0
Profile_832,2.4,3.8,3.7,3.4,0.9,3.7,2.9,1.6,1.8,3.1,0.0,2.4,1.8,1.7,2.0,1.0,3.6,0.4,2.7,1.7,4.5,2.5,0.4,3.0,1.4,3.5,3.1,4.0,2.7,3.3,2.5,1.9,3.6,1.3,2.5,1.9,3.3,1.6,2.1,2.5,4.0,2.0,2.1,1.2,1.5,2.9,2.5,2.5,4.2,0.8
Profile_833,4.8,3.7,2.2,2.9,1.8,2.8,4.6,1.9,2.3,1.7,1.9,2.1,1.4,2.2,2.6,2.1,0.2,2.3,2.5,4.4,2.5,3.4,2.1,3.8,1.6,3.0,3.3,3.2,4.7,1.9,3.9,3.7,2.5,4.3,2.4,2.5,2.5,1.2,3.3,3.1,2.4,4.3,2.1,0.8,4.4,3.5,3.1,2.2,2.8,1.2
Profile_834,2.3,1.6,2.8,3.4,1.5,3.2,2.7,3.2,2.3,3.2,1.8,0.8,1.0,2.0,0.9,4.1,2.4,3.4,3.3,2.5,5.0,5.0,3.9,1.6,3.9,0.8,3.9,0.0,2.2,3.7,2.9,1.0,2.7,2.9,2.7,2.1,3.4,3.6,2.3,4.0,2.3,2.0,3.9,3.8,1.9,1.7,4.3,2.4,2.5,2.2
Profile_835,3.8,4.6,2.6,4.9,1.9,2.2,3.2,1.7,3.2,2.0,1.0,0.8,2.2,2.9,1.1,2.7,2.7,2.3,1.6,2.7,2.4,3.5,1.2,2.6,1.2,2.3,1.4,1.6,2.5,1.9,4.0,3.7,3.3,3.3,2.6,3.8,2.2,4.6,1.6,1.4,1.1,1.3,0.9,2.7,3.4,2.5,1.1,2.0,3.3,2.2
Profile_836,1.7,1.0,2.1,1.8,2.4,3.0,2.2,2.7,3.0,1.3,4.4,1.8,3.0,1.4,2.6,2.6,4.2,2.3,3.8,2.8,4.4,0.7,3.0,0.0,2.4,3.5,3.9,3.2,2.2,3.0,5.0,2.6,3.5,2.1,3.6,3.4,1.9,3.3,3.3,3.2,2.5,3.7,1.6,2.5,2.6,3.7,1.5,2.7,2.0,2.6
Profile_837,2.9,1.2,3.8,2.9,1.6,2.2,4.0,2.9,1.5,1.7,3.1,3.2,2.9,2.2,3.3,2.2,1.6,4.1,3.0,1.7,2.6,2.5,2.2,2.7,1.6,3.4,2.5,0.9,2.3,1.9,0.0,2.3,3.5,2.4,3.2,2.5,2.0,1.8,1.2,3.4,3.2,2.2,0.5,3.0,1.6,2.6,1.0,2.6,2.4,0.1
Profile_838,4.1,2.2,2.2,3.0,2.4,2.9,1.4,2.4,0.6,2.3,3.9,1.0,2.1,0.4,2.5,3.0,2.9,1.9,0.4,1.3,3.8,3.4,2.4,2.7,1.5,3.8,1.8,2.9,1.2,2.3,3.7,1.6,3.2,1.4,1.6,2.5,3.5,2.2,3.1,3.6,1.7,1.0,2.1,3.8,1.7,3.5,2.2,4.3,4.7,3.5
Profile_839,0.9,0.1,2.6,3.4,3.0,1.8,1.0,3.4,4.4,1.8,3.3,5.0,2.3,2.3,3.1,2.2,3.8,2.1,2.5,1.1,2.3,1.5,2.8,0.8,3.5,1.6,4.3,3.9,3.0,1.0,1.9,1.6,1.7,4.1,2.3,1.8,1.8,2.0,3.0,0.9,2.6,2.9,0.8,1.1,2.5,3.9,3.7,1.9,3.9,2.2
Profile_840,2.2,2.6,3.3,1.9,2.1,1.3,2.9,3.4,3.5,1.1,2.1,3.7,2.7,2.5,2.5,3.0,2.8,1.9,3.4,1.3,3.8,1.6,3.0,2.3,2.0,3.9,3.2,2.4,4.2,3.5,1.7,0.2,2.6,3.9,3.1,4.1,1.9,2.4,2.4,2.7,3.3,4.1,4.3,4.2,3.2,2.2,2.7,3.2,2.6,1.6
Profile_841,2.0,3.4,2.3,2.5,2.4,1.6,2.3,2.0,1.8,1.4,2.4,3.1,3.6,1.1,4.1,2.8,1.4,2.1,0.6,0.9,4.2,1.8,3.0,2.4,2.5,2.9,0.4,3.8,2.4,2.0,3.0,1.8,2.7,2.3,3.2,2.3,1.5,2.9,2.2,0.7,2.7,2.0,2.8,1.6,1.3,3.7,3.3,2.5,2.9,3.3
Profile_842,2.5,1.3,2.8,3.5,3.1,2.6,3.1,2.3,3.5,3.8,1.2,3.6,4.7,3.0,3.5,1.9,2.0,2.3,2.1,1.2,2.3,3.3,1.2,2.7,2.6,2.2,3.0,2.9,2.1,3.6,3.1,4.1,2.4,2.2,2.3,3.7,2.4,2.4,4.5,1.2,2.9,2.4,2.2,1.5,1.8,2.1,3.0,3.4,0.7,1.3
Profile_843,3.0,3.1,1.0,3.4,2.5,3.2,1.6,1.1,2.2,2.2,2.2,2.1,4.2,0.8,1.7,2.1,2.5,3.2,3.4,3.6,3.0,0.8,0.8,3.6,3.6,3.1,1.7,2.2,2.1,1.5,2.8,4.7,2.0,3.8,1.6,1.0,3.5,2.3,3.8,4.0,2.2,3.8,1.6,1.6,3.6,1.0,2.5,3.7,3.8,2.1
Profile_844,3.5,1.4,1.8,2.7,2.9,1.5,4.4,0.6,2.6,2.7,0.8,3.8,1.8,2.6,2.8,1.0,1.4,4.1,2.4,0.0,2.2,2.5,2.7,0.5,2.5,1.7,2.7,3.0,2.9,3.9,4.7,1.4,2.1,3.2,2.4,0.0,2.3,3.7,1.1,2.7,0.6,3.4,2.7,1.9,2.1,1.0,3.5,1.7,3.0,1.5
Profile_845,4.7,4.1,4.6,4.7,1.9,1.6,4.5,2.4,3.3,1.9,1.9,3.3,0.5,3.3,3.0,2.0,2.5,2.7,2.7,3.2,1.7,5.0,2.3,2.4,4.4,0.7,4.4,2.6,2.0,1.4,1.2,2.2,2.8,3.1,2.8,2.0,3.8,5.0,4.0,2.1,3.0,3.1,4.1,2.2,1.5,3.6,2.9,1.4,3.2,4.3
Profile_846,1.8,1.6,2.5,3.2,2.4,3.6,2.8,3.5,1.8,1.3,2.2,1.2,2.9,0.5,2.0,2.2,1.5,2.2,2.5,3.8,1.5,2.9,3.1,2.5,2.0,1.4,4.4,2.6,2.2,4.6,2.7,5.0,1.1,2.3,1.1,2.4,2.4,2.0,2.6,2.1,2.4,1.7,3.9,1.4,2.7,1.3,1.7,1.8,2.4,2.7
Profile_847,1.4,2.1,1.5,1.5,3.6,1.1,2.6,4.2,3.7,2.9,2.5,3.2,2.9,3.9,2.4,3.5,2.2,4.4,2.3,0.9,2.6,3.3,4.1,1.5,0.8,3.0,3.0,1.1,2.2,2.2,3.3,2.1,2.1,2.6,1.1,4.4,3.4,1.8,1.4,1.5,3.1,1.5,2.3,0.8,3.0,3.1,2.3,2.7,3.3,2.7
Profile_848,3.3,1.3,2.9,2.7,3.7,2.5,2.4,1.9,4.0,0.1,3.0,2.5,2.3,2.2,2.4,3.0,1.7,2.6,2.9,1.5,3.0,2.9,1.7,1.3,1.7,2.6,2.4,3.9,2.1,1.6,3.2,1.5,1.7,1.7,0.0,3.1,3.4,3.4,4.4,4.0,2.2,3.6,2.4,2.1,1.7,2.2,2.8,4.1,3.2,1.7
Profile_849,1.5,3.1,3.4,3.7,2.2,3.0,3.4,1.1,2.8,3.4,3.0,2.4,5.0,4.4,2.5,2.3,3.2,2.4,3.8,1.2,2.3,3.2,3.5,1.0,1.5,0.8,1.6,1.2,3.0,2.7,2.3,2.5,3.7,1.5,0.6,3.2,2.1,1.5,3.1,0.5,1.6,0.1,2.8,4.1,1.9,1.7,4.3,3.1,4.9,2.7
Profile_850,2.7,3.9,2.4,2.7,0.1,4.2,2.9,2.4,3.4,1.3,1.9,3.1,2.5,2.9,2.7,3.1,1.2,3.8,2.0,2.6,1.9,2.2,2.7,3.2,3.4,2.9,1.9,2.9,2.7,2.6,3.0,1.2,0.5,3.7,2.4,2.9,1.6,3.8,2.9,2.3,2.8,0.8,2.9,4.0,2.8,2.7,2.2,3.6,3.7,2.1
Profile_851,2.9,2.7,2.9,1.7,3.6,3.1,3.7,1.4,1.4,4.6,3.6,1.7,3.4,2.0,0.8,0.4,2.5,4.1,4.0,3.8,3.3,2.8,3.7,0.5,3.5,1.4,1.6,3.2,3.4,1.9,3.1,3.1,2.2,2.7,4.6,2.2,2.3,2.7,2.3,3.3,4.0,2.3,1.6,4.5,2.6,0.8,4.4,3.6,4.1,3.9
Profile_852,5.0,1.5,1.7,2.0,2.0,2.6,2.0,1.3,1.6,2.2,3.6,1.9,3.3,1.2,0.0,2.4,1.9,1.6,1.5,1.8,1.5,1.6,1.1,0.4,0.3,5.0,2.4,4.0,2.3,2.4,2.8,3.1,1.3,2.1,2.8,0.6,3.8,3.6,0.4,1.6,2.6,3.3,4.0,1.9,4.8,2.5,2.3,3.1,2.8,2.8
Profile_853,4.5,2.7,1.5,1.7,4.0,3.2,0.9,0.9,2.5,3.1,1.8,0.8,1.4,4.1,3.0,3.5,3.7,1.9,2.1,2.3,2.9,3.6,4.4,3.3,3.3,4.4,2.3,3.7,3.1,3.1,2.3,1.1,2.8,2.8,1.9,2.4,1.6,1.6,2.0,1.2,1.9,3.2,4.0,4.6,2.1,3.7,2.8,2.3,2.9,3.6
Profile_854,2.0,2.0,2.1,1.9,3.7,1.7,1.9,2.8,2.7,2.1,4.2,1.9,2.3,0.6,2.2,1.2,1.6,0.5,1.6,2.4,2.3,2.1,2.2,2.0,2.5,2.4,2.8,2.3,2.1,3.3,3.1,2.5,3.7,2.6,2.3,2.4,2.7,1.6,0.6,2.8,3.3,1.5,3.6,0.9,1.9,4.2,2.9,2.2,2.8,3.7
Profile_855,1.1,3.8,2.0,3.2,1.9,4.2,2.5,1.2,3.0,3.8,3.7,2.6,3.3,2.1,3.1,2.9,0.0,1.5,2.7,2.7,2.5,2.6,3.7,2.9,0.2,4.4,0.6,3.5,0.9,3.9,2.2,2.9,0.5,3.2,2.9,3.1,3.4,2.7,2.3,1.7,2.1,3.7,1.7,0.7,1.5,3.1,2.2,3.1,0.5,0.0
Profile_856,2.8,3.5,0.8,3.0,3.7,2.5,3.4,2.7,2.2,3.3,4.4,1.9,2.4,1.5,2.7,2.3,3.7,3.9,3.3,3.5,1.8,1.5,2.9,2.5,4.5,0.6,3.1,3.1,1.7,1.5,2.2,0.9,4.0,5.0,2.2,1.9,1.2,1.4,1.9,3.7,5.0,1.8,1.6,1.3,3.0,2.8,2.6,2.1,3.9,3.3
Profile_857,3.2,2.9,2.3,1.8,3.0,2.9,3.1,0.9,2.8,2.2,1.6,3.2,2.7,4.9,3.0,2.2,2.4,1.3,3.7,2.8,2.8,1.4,3.3,1.6,1.9,2.6,1.9,1.7,2.4,3.5,3.4,3.2,3.0,2.0,3.6,0.8,2.9,3.3,2.4,1.8,2.5,1.7,3.0,3.4,2.9,2.9,3.3,3.4,1.7,1.0
Profile_858,2.8,3.4,0.9,2.6,3.6,2.4,4.0,3.8,2.3,2.1,2.2,2.6,1.3,1.1,0.2,2.5,4.5,0.5,2.3,2.3,2.3,3.8,1.6,0.6,2.0,1.8,0.3,2.7,1.3,2.4,2.1,1.4,3.4,2.2,2.6,3.1,2.8,2.6,1.7,1.4,2.7,1.5,3.3,2.4,3.1,1.5,1.4,4.2,2.4,3.4
Profile_859,1.1,2.2,3.8,0.9,4.8,2.7,1.7,2.9,3.6,1.7,1.8,2.7,3.0,2.3,2.9,3.4,2.7,1.8,2.5,4.3,2.8,3.7,2.0,2.8,3.3,4.0,3.7,1.4,3.7,4.2,1.9,1.6,2.5,2.7,2.1,1.3,4.0,1.6,2.0,2.6,1.0,1.0,2.1,3.3,2.7,0.4,3.9,3.3,2.7,2.7
Profile_860,3.2,4.8,3.4,2.8,1.3,2.7,3.3,2.4,2.0,3.1,1.5,3.4,2.1,0.4,2.0,2.4,3.1,2.9,1.2,2.6,2.0,2.1,1.5,2.4,5.0,4.4,1.5,2.6,2.2,2.6,3.4,2.4,1.8,3.7,1.3,2.7,1.0,1.5,3.2,1.8,0.6,1.8,1.7,1.2,3.1,1.0,1.9,2.6,2.2,2.1
Profile_861,1.8,1.3,1.9,3.2,2.1,2.7,3.6,3.1,1.2,2.9,3.5,1.9,0.9,2.1,2.7,3.1,2.0,0.5,1.2,2.9,4.5,2.5,3.8,1.4,1.9,0.2,2.9,1.6,3.1,2.0,4.5,4.3,0.2,3.1,1.8,3.1,1.2,3.9,3.5,1.1,2.3,2.7,3.2,2.5,3.3,2.4,3.1,1.1,2.5,3.7
Profile_862,3.9,2.7,2.4,3.9,2.4,3.6,2.4,2.5,1.4,1.3,3.5,4.2,2.6,2.3,3.5,2.8,0.1,3.5,1.2,2.5,2.1,1.9,2.5,3.4,2.5,3.9,4.0,4.0,2.4,2.0,2.5,3.6,3.6,0.0,2.8,0.1,2.5,2.0,1.7,3.3,1.9,2.5,1.6,2.6,3.5,1.6,3.1,2.6,2.5,2.1
Profile_863,3.3,3.2,2.4,2.7,3.2,3.0,2.2,3.7,3.4,4.6,0.9,3.2,3.7,3.5,2.2,1.1,4.0,2.0,2.2,4.6,1.2,3.3,1.7,1.7,2.7,3.2,3.5,3.6,1.8,1.4,2.2,2.8,2.3,0.0,0.7,2.3,3.4,1.6,3.2,1.0,2.8,2.8,3.0,1.5,1.0,3.2,1.0,1.7,3.9,2.7
Profile_864,2.9,3.1,3.1,2.5,1.6,5.0,2.2,2.8,2.9,2.0,2.1,4.0,1.8,2.9,3.4,2.3,2.4,3.5,2.4,0.4,4.0,1.5,2.7,1.2,2.0,2.1,2.7,1.6,4.5,2.5,3.4,2.5,3.5,0.4,1.8,2.0,2.0,3.0,3.1,2.4,2.5,4.9,2.8,0.3,3.3,3.1,3.7,3.1,1.6,3.4
Profile_865,2.6,3.5,4.0,2.4,3.4,3.5,2.7,4.5,3.5,1.9,2.8,3.4,4.4,3.1,2.8,3.8,2.3,1.5,3.2,2.1,5.0,2.8,3.2,1.9,3.8,2.5,2.4,2.4,1.2,2.2,3.0,1.0,3.5,2.2,2.7,0.3,2.7,1.5,2.1,0.9,1.6,2.3,2.2,3.4,0.6,2.4,2.4,2.0,1.6,3.6
Profile_866,4.5,0.8,1.6,1.5,2.2,3.8,3.0,2.3,2.5,2.2,3.2,3.4,3.1,0.3,2.5,2.3,3.5,2.7,3.1,2.0,3.4,3.7,0.9,1.2,3.3,2.3,3.5,2.7,3.2,1.8,2.8,2.8,1.8,3.5,0.6,2.7,1.2,1.5,3.5,1.4,1.4,3.1,1.4,3.5,3.1,1.7,3.5,0.6,3.0,1.3
Profile_867,2.0,2.0,3.8,2.0,2.4,2.1,1.5,1.5,2.8,2.5,3.3,2.3,2.3,3.3,2.1,1.1,3.3,1.8,2.6,1.9,1.5,0.6,2.8,0.0,3.8,3.5,1.6,4.1,4.6,2.2,2.9,2.6,4.0,1.1,2.3,3.4,3.3,2.5,3.9,2.7,2.6,3.2,2.4,2.6,1.7,5.0,2.0,3.2,4.4,1.2
Profile_868,3.1,2.5,4.3,1.6,1.7,2.5,2.0,2.0,4.5,2.6,1.7,2.1,2.9,2.8,1.9,0.9,2.4,2.4,1.9,3.8,3.1,2.6,2.1,4.2,1.3,2.0,2.0,2.8,3.2,1.2,1.8,2.9,1.8,2.1,2.7,1.5,2.8,3.1,2.5,3.9,3.2,2.5,2.2,4.3,1.8,2.2,2.1,2.9,4.8,2.7
Profile_869,2.2,2.7,1.2,2.3,4.2,3.2,3.7,3.5,1.8,4.4,0.7,2.8,0.4,0.8,3.4,1.8,3.7,0.3,2.4,1.3,2.2,4.0,4.3,3.0,0.9,1.3,2.7,1.7,3.2,4.2,1.5,1.6,1.3,2.2,2.6,2.5,3.4,2.9,2.4,2.5,2.6,2.4,1.8,1.3,2.6,2.0,3.0,2.6,2.5,3.5
Profile_870,1.1,4.3,0.3,4.0,2.7,2.0,1.0,1.9,2.3,2.7,3.9,2.6,2.8,2.9,2.2,2.3,2.4,3.1,1.6,2.0,2.9,1.4,2.6,2.0,3.0,3.9,2.0,3.3,2.7,2.1,2.5,3.8,2.3,3.8,2.4,1.1,2.4,1.0,2.2,2.1,4.3,4.1,2.6,3.7,2.1,1.1,3.0,2.9,1.6,1.6
Profile_871,3.4,0.8,3.1,2.2,3.1,3.5,1.6,1.4,4.0,2.4,2.8,3.4,1.5,3.4,3.1,4.0,4.0,2.6,3.3,2.5,2.6,1.4,2.3,0.7,2.4,3.8,3.3,2.6,2.3,2.0,1.6,3.3,1.0,0.9,3.4,2.7,2.5,2.7,4.5,2.6,2.8,4.6,2.4,4.2,0.4,1.3,1.8,3.1,4.3,1.9
Profile_872,3.5,4.7,4.1,2.1,3.4,2.8,1.8,2.9,2.0,2.6,1.1,0.7,2.2,2.8,1.4,3.0,2.5,3.2,3.4,3.8,3.1,2.2,2.7,4.8,3.5,2.6,2.3,1.9,1.3,4.2,3.0,1.2,2.4,3.8,2.1,1.7,2.9,3.2,2.1,1.9,3.0,1.4,2.0,2.4,3.2,2.1,3.1,3.7,2.0,5.0
Profile_873,3.9,2.8,2.3,1.9,4.2,2.7,1.1,0.8,2.6,2.6,1.6,1.0,0.5,1.7,2.1,3.2,2.4,3.6,3.1,3.0,3.5,1.1,2.0,4.9,0.6,2.2,3.0,0.6,1.7,4.5,2.7,1.9,2.7,1.9,4.2,1.5,2.0,1.0,2.2,2.3,3.7,1.5,3.0,2.6,0.6,1.8,1.7,4.2,3.0,2.6
Profile_874,0.0,0.6,3.2,3.3,1.8,2.5,2.5,2.7,2.1,3.3,3.6,1.5,1.3,1.7,2.5,2.9,3.3,3.5,2.9,2.7,4.1,2.5,3.1,2.8,2.3,2.3,3.8,2.4,2.1,1.8,2.9,2.0,2.8,2.7,2.1,1.1,1.5,1.6,1.5,3.0,4.6,2.0,2.1,1.9,3.4,2.9,2.5,1.3,1.5,2.7
Profile_875,2.7,2.5,3.2,1.3,2.8,2.7,1.5,1.9,3.2,1.4,5.0,3.1,2.4,2.2,3.3,2.1,2.1,4.0,2.0,2.6,1.7,2.8,3.1,4.2,1.6,1.1,2.2,1.9,2.5,3.0,4.8,2.0,0.3,2.3,2.9,1.5,2.7,2.6,2.8,3.3,2.4,3.0,0.7,1.5,2.2,1.5,2.5,2.2,2.0,3.4
